year,doy,doy_cont,time,Mdate,dnr,dng,dnb,dnr_sd,dng_sd,dnb_sd,gcc
2020,117,117,1215,721792,139.804,107.424,43.6593,13.0817,12.1481,8.87948,0.369297663
2020,117,117,1245,721792,136.3,104.176,43.6153,12.8037,11.5173,8.29265,0.366699015
2020,117,117,1315,721792,131.393,99.886,42.7234,13.0821,11.4376,8.19203,0.364544252
2020,117,117,1345,721792,130.566,98.2441,42.175,13.3418,11.4683,8.11693,0.362544287
2020,117,117,1415,721792,125.765,95.809,40.7102,13.847,11.6758,8.11113,0.365286967
2020,117,117,1445,721792,123.219,93.8597,39.4127,14.0374,11.5496,7.67447,0.365937026
2020,117,117,1515,721792,124.134,92.751,38.9418,14.6584,12.0382,7.71782,0.362553884
2020,117,117,1545,721792,124.051,93.8325,38.9938,15.5782,12.6327,7.80913,0.365281401
2020,118,118,915,721792,162.243,124.517,44.1358,15.7514,16.0803,9.3727,0.376302752
2020,118,118,945,721792,150.794,115.658,43.2687,14.9482,14.4781,8.67297,0.373426768
2020,118,118,1015,721792,149.267,116.259,43.0516,13.6927,13.3782,8.15764,0.376757743
2020,118,118,1045,721792,135.76,107.511,43.5474,13.2347,12.311,7.86217,0.374839968
2020,118,118,1115,721792,141.462,113.054,40.9687,12.2773,12.0556,7.6131,0.382605258
2020,118,118,1145,721792,136.904,108.633,40.0129,11.8693,11.2692,7.24601,0.380434383
2020,118,118,1215,721792,127.97,100.812,40.6162,11.8177,10.6668,7.22637,0.374211854
2020,118,118,1245,721792,127.881,100.042,39.3566,11.7578,10.2986,6.92109,0.374297178
2020,118,118,1315,721792,114.291,89.1946,37.4998,11.273,9.58471,6.41884,0.370124497
2020,118,118,1345,721792,127.656,96.2738,40.5967,12.503,10.3725,7.02202,0.363947657
2020,118,118,1415,721792,130.144,97.7368,40.3751,12.921,10.6927,7.18206,0.36434166
2020,118,118,1445,721792,132.758,96.9027,38.1169,13.3057,10.9535,6.94749,0.361877543
2020,118,118,1515,721792,129.658,95.654,38.4004,13.9697,11.3459,6.87115,0.362720904
2020,118,118,1545,721792,128.473,95.7092,39.1913,14.924,12.1629,7.07774,0.363397229
2020,119,119,915,721792,171.642,130.649,43.9963,14.1874,15.765,8.7779,0.377284989
2020,119,119,945,721792,170.576,130.109,44.5362,13.4474,14.7508,8.52748,0.376885892
2020,119,119,1015,721792,167.069,128.017,44.8544,12.6946,13.593,7.99873,0.376586602
2020,119,119,1045,721792,163.674,125.057,44.4201,12.0847,12.7051,7.74283,0.375376218
2020,119,119,1115,721792,160.587,122.674,47.9579,11.5912,11.9682,7.84655,0.370371377
2020,119,119,1145,721792,155.101,117.789,47.4245,11.6309,11.5094,7.86533,0.367729216
2020,119,119,1215,721792,152.165,114.21,46.1003,11.6975,11.1927,7.82141,0.365500889
2020,119,119,1245,721792,146.869,109.118,44.2267,12.0261,10.9206,7.6916,0.363467756
2020,119,119,1315,721792,145.961,107.053,42.8811,12.2219,10.8446,7.55372,0.361793757
2020,119,119,1345,721792,141.832,103.687,41.4691,12.5409,10.7583,7.38725,0.361293726
2020,119,119,1415,721792,139.135,101.639,39.7538,12.8029,10.6191,6.99812,0.362313468
2020,119,119,1445,721792,137.961,99.4732,38.8083,13.4155,10.8655,6.93228,0.360093758
2020,119,119,1515,721792,136.426,99.138,38.8868,13.9005,11.2734,6.81822,0.361223214
2020,119,119,1545,721792,135.67,98.6871,39.6286,14.875,11.9401,6.94645,0.360190696
2020,120,120,915,721792,115.854,94.9946,45.7955,13.9544,12.943,8.57742,0.370141375
2020,120,120,945,721792,108.921,88.3797,42.6381,12.7222,11.8602,7.67397,0.368342677
2020,120,120,1015,721792,87.911,72.7073,37.4035,11.0136,9.76162,6.62462,0.36716816
2020,120,120,1045,721792,92.2957,77.8345,39.9639,11.5664,10.6414,7.2091,0.370474468
2020,120,120,1115,721792,101.093,83.4343,43.9784,10.8653,10.0923,7.12501,0.36513006
2020,120,120,1145,721792,85.5303,71.0981,36.3494,10.1882,8.82003,6.14346,0.368426316
2020,120,120,1215,721792,81.6216,71.1784,37.6312,10.21,9.03586,6.24098,0.373774886
2020,120,120,1245,721792,80.1144,66.841,38.4749,9.25614,8.06423,6.04872,0.360464282
2020,120,120,1315,721792,78.5501,66.753,37.5965,9.5,8.361,5.98629,0.364970727
2020,120,120,1345,721792,79.4981,66.6365,36.9108,9.23117,7.98701,5.80161,0.364043565
2020,120,120,1415,721792,73.0295,61.4076,34.7818,8.82953,7.68782,5.50655,0.362888543
2020,120,120,1445,721792,92.4172,77.1416,39.1574,10.924,9.36651,6.83445,0.369600443
2020,120,120,1515,721792,79.6739,66.8428,36.962,10.248,8.69908,6.31724,0.364308228
2020,120,120,1545,721792,96.2439,79.1403,37.2891,13.1427,11.1295,7.27487,0.372121465
2020,121,121,915,721792,154.761,120.278,46.1046,15.7041,15.8894,9.59729,0.374530272
2020,121,121,945,721792,157.167,122.135,46.8433,14.6621,14.9721,9.20643,0.374480331
2020,121,121,1015,721792,140.305,108.035,46.1474,14.275,12.9555,8.4849,0.366857801
2020,121,121,1045,721792,160.744,123.764,44.3604,13.0356,13.3569,8.55522,0.376332904
2020,121,121,1115,721792,159.314,119.496,45.2795,12.7731,12.9272,8.6926,0.368712964
2020,121,121,1145,721792,139.282,106.288,43.4309,12.747,11.7231,8.12494,0.367777401
2020,121,121,1215,721792,148.571,110.633,43.9012,12.5812,11.7322,8.34789,0.364998687
2020,121,121,1245,721792,141.898,106.833,43.7444,12.4554,11.3144,8.18684,0.365271746
2020,121,121,1315,721792,137.95,101.661,40.6377,12.3352,10.8573,7.72848,0.362752798
2020,121,121,1345,721792,131.254,97.8272,39.3664,12.2264,10.4011,7.1352,0.364418233
2020,121,121,1415,721792,132.094,96.7815,42.4152,12.9138,10.9082,7.76394,0.356744629
2020,121,121,1445,721792,94.3243,74.0072,35.8121,11.3417,9.39917,6.66563,0.362525203
2020,121,121,1515,721792,91.7036,76.548,42.2185,11.4973,9.97555,7.03661,0.363700117
2020,121,121,1545,721792,101.201,81.5964,40.1286,12.5357,10.6273,7.03736,0.3660246
2020,122,122,915,721792,166.15,126.855,47.8099,15.9888,16.6739,10.1876,0.372210839
2020,122,122,945,721792,162.396,125.412,48.1064,15.1786,15.5262,9.86136,0.373345114
2020,122,122,1015,721792,160.784,123.761,49.8208,14.0398,14.4003,9.39001,0.370136539
2020,122,122,1045,721792,156.043,119.608,49.377,13.4036,13.4043,8.95802,0.367992911
2020,122,122,1115,721792,147.231,113.305,49.6884,12.8521,12.4581,8.71933,0.365235617
2020,122,122,1145,721792,142.1,108.644,48.6211,12.5572,11.6324,8.23738,0.362914715
2020,122,122,1215,721792,138.881,105.231,46.9891,12.467,11.3525,8.22565,0.361492966
2020,122,122,1245,721792,133.721,99.8179,46.4003,12.3706,10.8589,8.04397,0.356569927
2020,122,122,1315,721792,131.007,96.9526,46.564,12.5616,10.7525,8.17527,0.353166722
2020,122,122,1345,721792,125.39,92.6367,45.5582,12.67,10.6345,8.05236,0.351449192
2020,122,122,1415,721792,124.944,92.3522,44.2385,12.8859,10.7321,7.88733,0.353116432
2020,122,122,1445,721792,124.668,90.6612,42.5121,13.447,10.8885,7.67142,0.351616285
2020,122,122,1515,721792,126.22,91.9824,42.2183,14.0326,11.3191,7.59298,0.353206946
2020,122,122,1545,721792,127.879,92.9738,41.5087,15.4444,12.3076,7.92709,0.354372879
2020,123,123,915,721792,145.89,115.977,43.6711,15.6715,15.2778,8.90097,0.379582775
2020,123,123,945,721792,122.062,101.571,49.882,13.8279,12.9115,8.68114,0.371354405
2020,123,123,1015,721792,89.1957,75.0689,42.5505,11.2477,9.94744,6.98449,0.362975914
2020,123,123,1045,721792,83.3377,71.588,39.8159,11.0037,9.7469,6.76513,0.367605073
2020,123,123,1115,721792,95.1211,79.0711,44.4267,12.0731,10.7181,7.44781,0.361684648
2020,123,123,1145,721792,88.2044,73.7057,40.464,10.6031,9.3129,6.52068,0.364205202
2020,123,123,1215,721792,109.225,89.8579,47.078,10.9184,9.64834,7.39645,0.365037258
2020,123,123,1245,721792,75.6909,62.7431,35.9662,8.76347,7.51495,5.62117,0.359765069
2020,123,123,1315,721792,74.4045,61.4935,36.5353,8.83787,7.61333,5.61159,0.356621952
2020,123,123,1345,721792,115.3,88.0835,39.346,11.5903,9.5303,6.56662,0.362887494
2020,123,123,1415,721792,96.0794,78.0487,41.1982,10.9726,9.13322,6.4269,0.362467102
2020,123,123,1445,721792,85.9152,70.8093,39.2114,10.3743,8.78681,6.2913,0.361390128
2020,123,123,1515,721792,81.6453,67.2087,38.8091,10.2169,8.61546,6.14833,0.35813487
2020,123,123,1545,721792,83.1771,68.5746,38.5122,10.825,8.96854,6.32704,0.360418345
2020,124,124,915,721792,169.324,127.726,51.5776,14.9902,15.9262,10.0558,0.36636801
2020,124,124,945,721792,169.718,128.315,53.3661,14.005,15.0871,9.87852,0.365154606
2020,124,124,1015,721792,167.266,126.361,51.6741,13.6219,14.317,9.44054,0.365944389
2020,124,124,1045,721792,166.044,124.864,50.435,13.0001,13.4569,8.98574,0.36580214
2020,124,124,1115,721792,165.57,127.378,54.0132,12.6315,13.0593,9.42763,0.367124624
2020,124,124,1145,723001,155.201,115.538,49.6779,13.1616,12.7906,9.49823,0.360586473
2020,124,124,1215,723001,152.779,112.994,49.4266,13.127,12.206,8.60389,0.358483957
2020,124,124,1245,723001,147.193,108.18,48.3486,13.0372,11.9673,9.2179,0.35618145
2020,124,124,1315,723001,145.02,105.474,45.8028,12.7956,11.329,8.4861,0.355974145
2020,124,124,1345,723001,144.223,103.574,45.067,12.9033,11.1567,8.32764,0.353659036
2020,124,124,1415,723001,142.657,102.366,44.5125,13.1147,11.0685,8.17571,0.3535525
2020,124,124,1445,723001,141.143,100.287,43.4851,14.2307,11.718,8.3876,0.351989066
2020,124,124,1515,723001,140.043,98.6918,42.3366,14.3915,11.6029,7.91976,0.351127151
2020,124,124,1545,723001,140.611,99.6321,42.9375,14.9652,12.2111,8.08713,0.351832364
2020,125,125,915,723001,170.993,130.953,55.0612,15.1206,16.4017,10.6067,0.366807728
2020,125,125,945,723001,171.474,130.203,53.1769,13.9436,15.3397,10.0547,0.36692002
2020,125,125,1015,723001,169.306,128.317,51.3884,13.4063,14.3662,9.41263,0.367658478
2020,125,125,1045,723001,166.103,125.105,51.8061,12.8344,13.4547,8.99142,0.364722616
2020,125,125,1115,723001,161.762,121.483,53.2166,12.333,12.6368,8.76742,0.361060519
2020,125,125,1145,723001,157.042,116.614,52.1145,12.149,11.9591,8.51531,0.357963658
2020,125,125,1215,723001,152.959,112.4,50.2143,12.2133,11.5622,8.36867,0.356177154
2020,125,125,1245,723001,142.616,104.92,46.1835,12.2734,10.8712,7.69909,0.357211557
2020,125,125,1315,723001,134.66,97.8623,45.5446,12.2608,10.2904,7.47507,0.351937969
2020,125,125,1345,723001,133.829,97.0971,44.1807,12.2582,10.0826,7.19189,0.352943293
2020,125,125,1415,723001,122.908,88.3199,41.1294,12.2084,9.56654,6.68619,0.349979573
2020,125,125,1445,723001,128.573,93.2715,41.5948,12.2417,9.73882,6.45104,0.354053097
2020,125,125,1515,723001,125.445,90.3539,39.3905,13.2802,10.2955,6.63511,0.354066039
2020,125,125,1545,723001,101.726,78.7077,38.5177,12.5101,9.83209,6.26685,0.359475664
2020,126,126,915,723001,167.744,128.743,52.608,15.8719,16.713,10.7518,0.36879073
2020,126,126,945,723001,166.71,126.857,51.663,14.7879,15.6949,10.2592,0.367456478
2020,126,126,1015,723001,164.973,127.109,51.6914,13.6576,14.6373,9.56252,0.369746467
2020,126,126,1045,723001,162.617,122.629,53.2008,12.8945,13.4423,9.02911,0.362328732
2020,126,126,1115,723001,159.798,119.19,51.2678,12.7083,12.9707,8.94419,0.360902064
2020,126,126,1145,723001,157.543,116.087,50.5547,12.4274,12.307,8.64499,0.358089077
2020,126,126,1215,723001,155.629,113.654,49.84,12.2724,11.7911,8.32441,0.356144809
2020,126,126,1245,723001,151.718,109.534,48.4402,12.476,11.5302,8.37599,0.35368666
2020,126,126,1315,723001,147.942,106.53,44.3175,12.4455,11.0402,7.71415,0.356538633
2020,126,126,1345,723001,146.748,105.099,45.3733,12.8757,11.184,8.02634,0.353606399
2020,126,126,1415,723001,145.525,103.023,44.6144,13.2024,11.1955,7.99365,0.351419554
2020,126,126,1445,723001,143.868,101.557,43.3961,13.729,11.4503,8.0431,0.351625972
2020,126,126,1515,723001,144.439,102.747,43.7945,14.1663,11.6962,7.83129,0.353106136
2020,126,126,1545,723001,144.947,102.887,44.4529,15.1343,12.5313,8.00236,0.352006881
2020,127,127,915,723001,165.145,124.637,54.0138,15.1859,15.9209,10.0356,0.362532061
2020,127,127,945,723001,166.984,127.544,55.0116,14.2636,15.2852,9.90709,0.364891417
2020,127,127,1015,723001,163.329,124.718,54.1201,14.1046,14.6161,9.61297,0.364494424
2020,127,127,1045,723001,163.025,123.935,55.3591,13.2223,13.7366,9.35394,0.362045238
2020,127,127,1115,723001,157.7,119.213,54.175,12.7419,12.8345,8.89386,0.360064394
2020,127,127,1145,723001,153.329,114.595,54.3297,12.3901,12.0647,8.5786,0.355604916
2020,127,127,1215,723001,149.761,111.181,53.5193,12.5509,11.8945,8.80837,0.3535602
2020,127,127,1245,723001,145.279,106.908,52.1587,12.3538,11.1583,8.31222,0.351271597
2020,127,127,1315,723001,142.114,104.611,50.7383,12.2947,10.7623,7.99542,0.351676997
2020,127,127,1345,723001,138.362,100.841,48.5764,12.3713,10.4291,7.69603,0.350410766
2020,127,127,1415,723001,135.469,97.9702,46.9728,12.8541,10.5234,7.68754,0.349379484
2020,127,127,1445,723001,133.552,96.1259,46.0959,12.9792,10.3997,7.37838,0.348567921
2020,127,127,1515,723001,133.935,95.6124,45.9377,13.4045,10.7826,7.37504,0.347069224
2020,127,127,1545,723001,132.938,96.3486,46.5033,14.2027,11.45,7.47968,0.349355071
2020,128,128,915,723001,166.289,129.661,51.3112,15.0041,15.8962,9.73699,0.373381766
2020,128,128,945,723001,160.936,127.057,50.8664,14.3246,14.8581,9.0227,0.374954922
2020,128,128,1015,723001,154.579,120.939,51.6344,14.0258,14.167,8.68652,0.369671749
2020,128,128,1045,723001,157.322,120.057,51.2324,13.0664,13.1962,8.18793,0.365346424
2020,128,128,1115,723001,147.517,112.874,48.5278,13.149,12.3876,7.87504,0.365384043
2020,128,128,1145,723001,145.006,111.994,50.7955,12.3099,11.4055,7.635,0.363858471
2020,128,128,1215,723001,141.515,106.235,50.0708,12.1792,10.8608,7.43182,0.356707792
2020,128,128,1245,723001,139.912,105.948,49.6376,11.9225,10.5491,7.39101,0.358540983
2020,128,128,1315,723001,134.355,99.432,47.3965,12.0132,10.1007,7.20078,0.353619611
2020,128,128,1345,723001,130.514,97.743,48.3075,12.0581,10.0112,7.29082,0.353418461
2020,128,128,1415,723001,130.291,96.4907,47.1181,12.3577,10.0401,7.16597,0.352284668
2020,128,128,1445,723001,131.559,96.2696,44.6249,12.5639,10.1055,6.77811,0.353343231
2020,128,128,1515,723001,133.244,96.244,44.6206,12.9987,10.34,6.5629,0.351116309
2020,128,128,1545,723001,135.559,98.4878,45.524,13.797,11.2069,6.9447,0.352282141
2020,129,129,915,723001,170.871,133.414,52.567,15.1357,16.5968,10.4149,0.373863675
2020,129,129,945,723001,168.449,130.067,50.3167,13.981,15.0774,9.04163,0.372863553
2020,129,129,1015,723001,167.059,128.721,53.0115,12.9423,14.0228,8.82095,0.369048558
2020,129,129,1045,723001,163.321,124.81,50.2873,12.3156,12.9622,7.93807,0.368803933
2020,129,129,1115,723001,152.479,116.741,48.6678,12.1102,11.8046,7.28927,0.367239636
2020,129,129,1145,723001,156.502,116.086,49.4088,11.1309,10.9954,6.89892,0.360519111
2020,129,129,1215,723001,152.463,114.494,50.0623,11.131,10.6621,6.89313,0.361157822
2020,129,129,1245,723001,138.488,103.314,46.2573,11.3669,9.74618,6.32877,0.358655319
2020,129,129,1315,723001,138.445,103.056,45.6001,11.4605,9.72443,6.48697,0.358953693
2020,129,129,1345,723001,128.449,98.2006,47.0025,11.5537,9.49265,6.60137,0.358851988
2020,129,129,1415,723001,109.566,86.9094,44.0898,11.0747,9.11993,6.35962,0.361271705
2020,129,129,1445,723001,109.118,86.4375,44.0901,11.3632,9.26772,6.16185,0.360688867
2020,129,129,1515,723001,112.884,87.8279,44.5427,11.9063,9.67544,6.27281,0.358109083
2020,129,129,1545,723001,115.443,89.2329,46.1145,12.747,10.2966,6.61362,0.355806682
2020,130,130,915,723001,170.831,130.673,54.1944,14.8776,16.3518,10.4364,0.367370222
2020,130,130,945,723001,170.242,130.025,56.3,13.9706,15.5477,10.4692,0.364657975
2020,130,130,1015,723001,168.67,128.611,56.6838,13.3522,14.4583,9.82742,0.363344039
2020,130,130,1045,723001,167.163,127.169,57.1589,12.6909,13.7428,9.45028,0.36179884
2020,130,130,1115,723001,164.406,122.93,55.1612,12.0382,12.7767,8.76596,0.358922642
2020,130,130,1145,723001,161.696,119.019,53.3086,11.7435,12.0382,8.27468,0.356319134
2020,130,130,1215,723001,156.94,113.84,51.0247,12.0307,11.6278,8.23649,0.353754933
2020,130,130,1245,723001,154.934,111.904,49.4619,11.8706,11.2213,7.98497,0.353790817
2020,130,130,1315,723001,149.859,107.543,47.2435,12.191,10.9815,7.84961,0.353010302
2020,130,130,1345,723001,148.551,105.191,47.5079,12.2892,10.6864,7.67524,0.349181859
2020,130,130,1415,723001,147.383,104.54,45.5092,12.5783,10.7185,7.49828,0.351475059
2020,130,130,1445,723001,145.996,102.718,44.3383,13.1481,10.9187,7.35293,0.350510813
2020,130,130,1515,723001,145.502,102.354,44.5241,13.6895,11.187,7.20401,0.350071705
2020,130,130,1545,723001,144.269,102.048,43.5759,14.5324,11.8093,7.24656,0.35201966
2020,131,131,915,723001,155.608,116.255,53.6302,15.4493,15.0005,9.6921,0.35716568
2020,131,131,945,723001,174.571,136.425,66.899,14.1538,15.9055,11.3566,0.36101298
2020,131,131,1015,723001,154.849,117.481,55.9734,14.0587,14.1034,9.65984,0.357842776
2020,131,131,1045,723001,162.711,128.209,61.4459,13.1502,13.8231,10.1115,0.363851894
2020,131,131,1115,723001,138.958,106.32,54.5763,12.9953,12.0808,8.84556,0.354572204
2020,131,131,1145,723001,134.549,100.792,49.3052,12.6361,11.2418,7.94732,0.354095716
2020,131,131,1215,723001,138.448,105.513,49.4954,12.5788,11.5094,8.51208,0.35955256
2020,131,131,1245,723001,138.773,100.213,47.0965,12.4708,10.6897,7.80305,0.350294059
2020,131,131,1315,723001,131.952,94.9475,45.2209,12.4199,10.2688,7.48579,0.348917244
2020,131,131,1345,723001,147.413,106.095,46.1336,12.407,10.8339,7.77625,0.354072999
2020,131,131,1415,723001,140.25,99.1495,43.4837,12.9835,10.6855,7.39812,0.350496247
2020,131,131,1445,723001,149.934,105.23,44.7075,13.526,11.4565,7.93473,0.350916976
2020,131,131,1515,723001,147.283,102.959,44.3425,14.4458,12.01,8.05376,0.349505829
2020,131,131,1545,723001,146.083,102.458,45.1203,15.4528,12.8827,8.41498,0.348898544
2020,132,132,915,723001,174.864,133.882,60.1136,15.3045,17.2229,11.649,0.362961951
2020,132,132,945,723001,172.481,131.477,56.3511,14.545,16.0553,10.7152,0.364900581
2020,132,132,1015,723001,137.333,108.817,58.6517,14.2058,13.6549,9.68146,0.357009164
2020,132,132,1045,723001,142.952,107.257,55.7078,13.5601,12.5885,8.83703,0.350608401
2020,132,132,1115,723001,147.393,112.316,53.3518,13.4718,12.8613,8.7832,0.35876737
2020,132,132,1145,723001,121.88,93.1254,53.1838,12.4853,11.0206,8.24186,0.347237696
2020,132,132,1215,723001,119.941,90.9689,53.0383,11.7942,10.0301,7.68424,0.344646791
2020,132,132,1245,723001,125.675,95.8566,55.8763,11.8265,10.2413,7.84907,0.345543872
2020,132,132,1315,723001,118.282,90.5766,52.3185,11.7907,9.90929,7.80633,0.346801462
2020,132,132,1345,723001,96.3286,74.8817,45.3544,12.3172,10.3457,7.52434,0.345770571
2020,132,132,1415,723001,113.102,89.329,54.9136,13.1914,11.4605,8.68586,0.347118222
2020,132,132,1445,723001,127.7,102.739,59.3625,13.5645,12.061,9.10385,0.354515073
2020,132,132,1515,723001,104.563,82.4759,46.9156,13.5186,11.392,8.12843,0.352529659
2020,132,132,1545,723001,74.4842,62.0651,40.8851,11.0574,9.27828,6.96807,0.34979181
2020,133,133,915,723001,122.409,93.5379,49.5922,15.736,13.5119,9.39756,0.352256598
2020,133,133,945,723001,91.4987,70.5108,42.2997,15.1429,12.5082,8.65918,0.345118086
2020,133,133,1015,723001,101.32,78.5601,45.2241,14.9874,12.5831,8.74597,0.348994377
2020,133,133,1045,723001,106.882,83.2136,47.6752,15.2483,13.0692,8.87711,0.349974009
2020,133,133,1115,723001,92.1325,72.4538,42.3705,13.1217,11.203,7.92322,0.35009142
2020,133,133,1145,723001,101.387,77.7137,43.0247,12.8977,10.7479,7.54571,0.349864086
2020,133,133,1215,723001,97.199,75.4593,44.1545,13.1221,11.0681,7.83559,0.348038953
2020,133,133,1245,723001,83.4543,65.1747,38.2023,12.3567,9.98355,7.08554,0.348842512
2020,133,133,1315,723001,79.0632,61.8831,37.8551,11.6883,9.55354,6.78004,0.346099639
2020,133,133,1345,723001,80.1673,62.4409,38.1667,10.952,8.81609,6.28472,0.345406912
2020,133,133,1415,723001,89.7222,68.503,39.6775,12.2211,9.96919,7.06944,0.346144848
2020,133,133,1445,723001,87.9556,68.1806,41.4131,12.7951,10.5015,7.41552,0.345132076
2020,133,133,1515,723001,74.494,58.8235,37.8539,10.9886,9.00152,6.67513,0.34365262
2020,133,133,1545,723001,82.8416,62.4488,33.3659,12.0711,9.34833,6.51006,0.349547147
2020,134,134,915,723001,95.3347,71.2917,38.706,13.6117,10.9521,7.51475,0.347201416
2020,134,134,945,723001,103.872,80.0026,46.3081,13.9854,11.8646,8.08909,0.347561307
2020,134,134,1015,723001,103.235,79.56,45.0955,14.1001,11.9071,8.18387,0.349115036
2020,134,134,1045,723001,112.951,87.9667,51.1914,14.2133,12.3003,8.71162,0.348923145
2020,134,134,1115,723001,94.2575,73.2469,44.655,13.4029,11.1824,8.11134,0.34524466
2020,134,134,1145,723001,115.528,89.2574,51.2225,14.4353,12.287,8.72669,0.34865096
2020,134,134,1215,723001,86.6226,67.883,42.0125,12.9789,10.6241,7.45787,0.345428742
2020,134,134,1245,723001,90.3851,69.6403,41.2414,12.6061,10.2943,7.34907,0.346009873
2020,134,134,1315,723001,86.3288,67.0761,41.0138,12.7453,10.5489,7.502,0.345008479
2020,134,134,1345,723001,85.9432,67.406,39.6316,12.3904,10.1467,6.96519,0.349288634
2020,134,134,1415,723001,132.13,107.283,65.4404,14.79,13.3262,9.87825,0.351916692
2020,134,134,1445,723001,74.0057,57.9237,36.5558,10.7365,8.6797,6.32348,0.343791027
2020,134,134,1515,723001,92.0093,71.8633,43.5883,12.698,10.502,7.58315,0.346394429
2020,134,134,1545,723001,97.4485,77.0952,46.2811,14.0258,11.9642,8.68973,0.34912383
2020,135,135,915,723001,111.458,89.1157,53.7198,15.1752,12.7843,9.19723,0.35044427
2020,135,135,945,723001,89.1998,70.9843,43.6102,13.4313,11.041,7.96585,0.348313471
2020,135,135,1015,723001,97.7648,77.6357,47.4954,14.4024,12.211,9.20788,0.348304747
2020,135,135,1045,723001,88.868,70.0721,42.2785,12.815,10.4152,7.3258,0.348238682
2020,135,135,1115,723001,90.3086,71.5396,43.8905,13.5102,11.2687,8.11463,0.347720677
2020,135,135,1145,723001,109.891,87.1372,53.2964,14.1604,12.2508,8.88076,0.348096831
2020,135,135,1215,723001,91.107,72.6375,48.9921,12.6445,10.7598,8.04563,0.341443362
2020,135,135,1245,723001,95.959,74.5379,45.3527,12.5881,10.5357,7.48386,0.345323318
2020,135,135,1315,723001,104.161,81.5597,50.6915,14.4441,12.3241,8.8767,0.344989387
2020,135,135,1345,723001,89.2634,70.3644,42.4407,12.521,10.4249,7.38327,0.348220529
2020,135,135,1415,723001,80.6184,64.198,40.2444,12.0089,9.89193,7.07199,0.346902207
2020,135,135,1445,723001,79.0439,62.3294,39.9828,11.4281,9.40224,6.7657,0.343685159
2020,135,135,1515,723001,71.8143,56.4764,34.8154,10.4944,8.35924,6.19441,0.346255597
2020,135,135,1545,723001,73.5688,58.9978,34.7346,11.8261,9.56898,7.0299,0.352644213
2020,136,136,915,723001,174.218,133.197,59.2866,17.0493,18.5442,12.5965,0.36322994
2020,136,136,945,723001,172.45,132.457,58.8768,16.3737,17.7184,12.0332,0.364109122
2020,136,136,1015,723001,171.264,130.576,56.0247,15.2364,16.6622,11.2732,0.364875329
2020,136,136,1045,723001,167.386,127.552,58.6083,14.9351,15.8697,11.2353,0.360778772
2020,136,136,1115,723001,165.072,123.24,54.8972,14.0561,14.652,9.99939,0.359081283
2020,136,136,1215,723001,158.705,117.418,50.6895,13.4854,13.367,9.25229,0.359282463
2020,136,136,1245,723001,157.021,112.635,48.6698,13.3288,12.6827,8.88002,0.353835599
2020,136,136,1315,723001,150.44,106.382,46.4522,13.4174,11.857,8.0633,0.350778273
2020,136,136,1345,723001,118.367,85.41,41.6882,13.5541,10.9414,7.3072,0.347951563
2020,136,136,1415,723001,86.9761,66.0397,39.1457,11.5353,9.11028,6.49384,0.343667696
2020,136,136,1445,723001,140.167,97.7124,44.2265,14.9789,12.1425,8.22948,0.3463678
2020,136,136,1515,723001,140.46,100.226,42.6918,15.301,12.6149,7.96861,0.353683316
2020,136,136,1545,723001,144.811,101.312,42.6057,16.6158,13.7558,8.41734,0.350889953
2020,137,137,915,723001,161.665,123.123,56.4531,17.6279,17.7923,11.6933,0.36080941
2020,137,137,945,723001,160.368,121.983,59.4272,15.9335,16.3763,11.7705,0.356906906
2020,137,137,1015,723001,141.273,107.928,57.0661,16.1334,15.035,10.4808,0.352398282
2020,137,137,1045,723001,156.767,115.194,53.6679,15.0175,14.6783,9.76012,0.353758527
2020,137,137,1115,723001,144.768,104.437,48.325,14.9863,13.5999,8.83579,0.351013343
2020,137,137,1145,723001,140.812,107.353,57.6149,13.9921,12.9255,9.30554,0.351079322
2020,137,137,1215,723001,141.631,102.783,49.9534,14.4172,12.8395,8.83486,0.349165702
2020,137,137,1245,723001,156.089,112.333,50.7065,12.8457,12.0692,8.35151,0.351999273
2020,137,137,1315,723001,151.199,108.279,48.3689,13.5068,12.2776,8.58777,0.351730032
2020,137,137,1345,723001,140.273,99.1948,44.6885,14.6066,12.443,8.95618,0.349085345
2020,137,137,1415,723001,123.282,90.5467,47.6831,14.1087,11.4673,8.35722,0.346243267
2020,137,137,1445,723001,116.446,86.0994,47.2881,13.9816,11.3736,8.10779,0.344627122
2020,137,137,1515,723001,131.413,93.4545,45.7164,15.2102,12.1492,8.0093,0.34538086
2020,137,137,1545,723001,142.09,99.8816,44.1873,16.8456,13.7442,8.5181,0.349042438
2020,138,138,915,723001,133.634,107.706,75.69,12.4621,11.7504,9.41021,0.33973441
2020,138,138,945,723001,113.08,86.1551,50.9694,15.4704,12.0735,7.84289,0.344338731
2020,138,138,1015,723001,139.605,107.933,61.1455,14.8399,12.2828,8.59585,0.349655877
2020,138,138,1045,723001,144.013,111.451,64.4741,14.7063,13.645,9.996,0.348351759
2020,138,138,1115,723001,153.663,115.537,53.6155,15.0814,14.278,9.71844,0.357904128
2020,138,138,1145,723001,160.784,117.063,52.0454,13.9086,13.6809,9.41948,0.354852067
2020,138,138,1215,723001,153.583,113.12,49.1137,13.9486,13.1417,8.9656,0.358182452
2020,138,138,1245,723001,154.019,110.001,48.2152,13.7476,12.8275,9.04447,0.352301726
2020,138,138,1315,723001,143.235,103.676,46.3549,13.5282,11.9198,8.22017,0.353522179
